namapemda,provinsi,tahun,name,jenis,nilai
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,42. TKDD,Realisasi,2640325377877.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,42. TKDD,Anggaran,6516057759987.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,42. TKDD,Realisasi,2640325377877.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,42. TKDD,Anggaran,6516057759987.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,42. TKDD,Realisasi,2640325377877.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,43. Pendapatan Lainnya,Anggaran,11495250000.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,43. Pendapatan Lainnya,Realisasi,6863928500.28
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,43. Pendapatan Lainnya,Anggaran,11495250000.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,43. Pendapatan Lainnya,Realisasi,6863928500.28
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,43. Pendapatan Lainnya,Anggaran,11495250000.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,43. Pendapatan Lainnya,Realisasi,6863928500.28
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,51. Belanja Pegawai,Anggaran,1591132818838.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,51. Belanja Pegawai,Realisasi,933163080326.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,51. Belanja Pegawai,Anggaran,1591132818838.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,51. Belanja Pegawai,Realisasi,933163080326.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,51. Belanja Pegawai,Anggaran,1591132818838.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,51. Belanja Pegawai,Realisasi,933163080326.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,52. Belanja Barang dan Jasa,Anggaran,2675117112093.3
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,52. Belanja Barang dan Jasa,Realisasi,740478650578.45
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,52. Belanja Barang dan Jasa,Anggaran,2675117112093.3
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,52. Belanja Barang dan Jasa,Realisasi,740478650578.45
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,52. Belanja Barang dan Jasa,Anggaran,2675117112093.3
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,52. Belanja Barang dan Jasa,Realisasi,740478650578.45
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,53. Belanja Modal,Anggaran,3125125264611.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,53. Belanja Modal,Realisasi,1077892372013.6
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,53. Belanja Modal,Anggaran,3125125264611.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,53. Belanja Modal,Realisasi,1077892372013.6
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,53. Belanja Modal,Anggaran,3125125264611.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,53. Belanja Modal,Realisasi,1077892372013.6
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,54. Belanja Lainnya,Anggaran,2828782899192.61
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,54. Belanja Lainnya,Realisasi,859425062617.23
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,54. Belanja Lainnya,Anggaran,2828782899192.61
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,54. Belanja Lainnya,Realisasi,859425062617.23
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,54. Belanja Lainnya,Anggaran,2828782899192.61
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,54. Belanja Lainnya,Realisasi,859425062617.23
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1293139042888.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1293139042888.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,1293139042888.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,300000000000.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,300000000000.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,300000000000.0
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,41. PAD,Anggaran,9808078430519.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,41. PAD,Realisasi,4394905215738.7397
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,41. PAD,Anggaran,9808078430519.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,41. PAD,Realisasi,4394905215738.7397
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,41. PAD,Anggaran,9808078430519.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,41. PAD,Realisasi,4394905215738.7397
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,42. TKDD,Anggaran,9542874433517.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,42. TKDD,Realisasi,5152836762018.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,42. TKDD,Anggaran,9542874433517.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,42. TKDD,Realisasi,5152836762018.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,42. TKDD,Anggaran,9542874433517.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,42. TKDD,Realisasi,5152836762018.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,43. Pendapatan Lainnya,Anggaran,649047135964.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,43. Pendapatan Lainnya,Realisasi,8699925000.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,43. Pendapatan Lainnya,Anggaran,649047135964.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,43. Pendapatan Lainnya,Realisasi,8699925000.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,43. Pendapatan Lainnya,Anggaran,649047135964.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,43. Pendapatan Lainnya,Realisasi,8699925000.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,51. Belanja Pegawai,Anggaran,3181412864768.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,51. Belanja Pegawai,Realisasi,2040714566646.8
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,51. Belanja Pegawai,Anggaran,3181412864768.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,51. Belanja Pegawai,Realisasi,2040714566646.8
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,51. Belanja Pegawai,Anggaran,3181412864768.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,51. Belanja Pegawai,Realisasi,2040714566646.8
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,52. Belanja Barang dan Jasa,Anggaran,4801836994292.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,52. Belanja Barang dan Jasa,Realisasi,1672320264777.4
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,52. Belanja Barang dan Jasa,Anggaran,4801836994292.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,52. Belanja Barang dan Jasa,Realisasi,1672320264777.4
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,52. Belanja Barang dan Jasa,Anggaran,4801836994292.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,52. Belanja Barang dan Jasa,Realisasi,1672320264777.4
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,53. Belanja Modal,Anggaran,4462900834540.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,53. Belanja Modal,Realisasi,1518490129112.8
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,53. Belanja Modal,Anggaran,4462900834540.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,53. Belanja Modal,Realisasi,1518490129112.8
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,53. Belanja Modal,Anggaran,4462900834540.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,53. Belanja Modal,Realisasi,1518490129112.8
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,54. Belanja Lainnya,Anggaran,8228849306400.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,54. Belanja Lainnya,Realisasi,3770317083275.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,54. Belanja Lainnya,Anggaran,8228849306400.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,54. Belanja Lainnya,Realisasi,3770317083275.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,54. Belanja Lainnya,Anggaran,8228849306400.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,54. Belanja Lainnya,Realisasi,3770317083275.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,675000000000.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,675000000000.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,675000000000.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,0.0
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,41. PAD,Anggaran,1066531465270.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,41. PAD,Realisasi,408343099857.54004
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,41. PAD,Anggaran,1066531465270.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,41. PAD,Realisasi,408343099857.54004
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,41. PAD,Anggaran,1066531465270.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,41. PAD,Realisasi,408343099857.54004
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,42. TKDD,Anggaran,2040116614000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,42. TKDD,Realisasi,1155399199810.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,42. TKDD,Anggaran,2040116614000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,42. TKDD,Realisasi,1155399199810.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,42. TKDD,Anggaran,2040116614000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,42. TKDD,Realisasi,1155399199810.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,43. Pendapatan Lainnya,Anggaran,350000000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,43. Pendapatan Lainnya,Realisasi,1295778012.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,43. Pendapatan Lainnya,Anggaran,350000000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,43. Pendapatan Lainnya,Realisasi,1295778012.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,43. Pendapatan Lainnya,Anggaran,350000000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,43. Pendapatan Lainnya,Realisasi,1295778012.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,51. Belanja Pegawai,Anggaran,906949239789.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,51. Belanja Pegawai,Realisasi,579833068236.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,51. Belanja Pegawai,Anggaran,906949239789.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,51. Belanja Pegawai,Realisasi,579833068236.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,51. Belanja Pegawai,Anggaran,906949239789.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,51. Belanja Pegawai,Realisasi,579833068236.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,52. Belanja Barang dan Jasa,Anggaran,1133264064249.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,52. Belanja Barang dan Jasa,Realisasi,389864321225.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,52. Belanja Barang dan Jasa,Anggaran,1133264064249.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,52. Belanja Barang dan Jasa,Realisasi,389864321225.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,52. Belanja Barang dan Jasa,Anggaran,1133264064249.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,52. Belanja Barang dan Jasa,Realisasi,389864321225.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,53. Belanja Modal,Anggaran,578239586981.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,53. Belanja Modal,Realisasi,155871456343.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,53. Belanja Modal,Anggaran,578239586981.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,53. Belanja Modal,Realisasi,155871456343.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,53. Belanja Modal,Anggaran,578239586981.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,53. Belanja Modal,Realisasi,155871456343.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,54. Belanja Lainnya,Anggaran,884138944890.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,54. Belanja Lainnya,Realisasi,359237840656.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,54. Belanja Lainnya,Anggaran,884138944890.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,54. Belanja Lainnya,Realisasi,359237840656.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,54. Belanja Lainnya,Anggaran,884138944890.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,54. Belanja Lainnya,Realisasi,359237840656.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,415593756639.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,415593756639.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,415593756639.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,20000000000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,20000000000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,20000000000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,20000000000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,20000000000.0
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,20000000000.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,41. PAD,Anggaran,1791866747040.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,41. PAD,Realisasi,1237861575308.99
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,41. PAD,Anggaran,1791866747040.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,41. PAD,Realisasi,1237861575308.99
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,41. PAD,Anggaran,1791866747040.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,41. PAD,Realisasi,1237861575308.99
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,42. TKDD,Anggaran,2423162053677.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,42. TKDD,Realisasi,1029898600611.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,42. TKDD,Anggaran,2423162053677.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,42. TKDD,Realisasi,1029898600611.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,42. TKDD,Anggaran,2423162053677.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,42. TKDD,Realisasi,1029898600611.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,43. Pendapatan Lainnya,Anggaran,1324102500.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,43. Pendapatan Lainnya,Realisasi,1077250000.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,43. Pendapatan Lainnya,Anggaran,1324102500.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,43. Pendapatan Lainnya,Realisasi,1077250000.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,43. Pendapatan Lainnya,Anggaran,1324102500.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,43. Pendapatan Lainnya,Realisasi,1077250000.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,51. Belanja Pegawai,Anggaran,1286421775112.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,51. Belanja Pegawai,Realisasi,824984972693.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,51. Belanja Pegawai,Anggaran,1286421775112.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,51. Belanja Pegawai,Realisasi,824984972693.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,51. Belanja Pegawai,Anggaran,1286421775112.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,51. Belanja Pegawai,Realisasi,824984972693.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,52. Belanja Barang dan Jasa,Anggaran,1565078681556.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,52. Belanja Barang dan Jasa,Realisasi,799846123575.76
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,52. Belanja Barang dan Jasa,Anggaran,1565078681556.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,52. Belanja Barang dan Jasa,Realisasi,799846123575.76
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,52. Belanja Barang dan Jasa,Anggaran,1565078681556.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,52. Belanja Barang dan Jasa,Realisasi,799846123575.76
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,53. Belanja Modal,Anggaran,342537423907.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,53. Belanja Modal,Realisasi,154527727594.2
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,53. Belanja Modal,Anggaran,342537423907.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,53. Belanja Modal,Realisasi,154527727594.2
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,53. Belanja Modal,Anggaran,342537423907.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,53. Belanja Modal,Realisasi,154527727594.2
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,54. Belanja Lainnya,Anggaran,1150901808094.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,54. Belanja Lainnya,Realisasi,863901253431.61
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,54. Belanja Lainnya,Anggaran,1150901808094.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,54. Belanja Lainnya,Realisasi,863901253431.61
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,54. Belanja Lainnya,Anggaran,1150901808094.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,54. Belanja Lainnya,Realisasi,863901253431.61
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,220639929487.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,220639929487.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,61. Penerimaan Pembiayaan Daerah,Anggaran,220639929487.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,61. Penerimaan Pembiayaan Daerah,Realisasi,0.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,92053144035.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,68959341469.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,92053144035.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,68959341469.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,62. Pengeluaran Pembiayaan Daerah,Anggaran,92053144035.0
Provinsi Kepulauan Riau,Provinsi Kepulauan Riau,2024,62. Pengeluaran Pembiayaan Daerah,Realisasi,68959341469.0
Provinsi Lampung,Provinsi Lampung,2024,41. PAD,Anggaran,4936497456098.42
Provinsi Lampung,Provinsi Lampung,2024,41. PAD,Realisasi,2859444811915.5796
Provinsi Lampung,Provinsi Lampung,2024,41. PAD,Anggaran,4936497456098.42
Provinsi Lampung,Provinsi Lampung,2024,41. PAD,Realisasi,2859444811915.5796
Provinsi Lampung,Provinsi Lampung,2024,41. PAD,Anggaran,4936497456098.42
Provinsi Lampung,Provinsi Lampung,2024,41. PAD,Realisasi,2859444811915.5796
Provinsi Lampung,Provinsi Lampung,2024,42. TKDD,Anggaran,3354664317597.0
Provinsi Lampung,Provinsi Lampung,2024,42. TKDD,Realisasi,2580788743524.0
Provinsi Lampung,Provinsi Lampung,2024,42. TKDD,Anggaran,3354664317597.0
Provinsi Lampung,Provinsi Lampung,2024,42. TKDD,Realisasi,2580788743524.0
Provinsi Lampung,Provinsi Lampung,2024,42. TKDD,Anggaran,3354664317597.0
Provinsi Lampung,Provinsi Lampung,2024,42. TKDD,Realisasi,2580788743524.0
Provinsi Lampung,Provinsi Lampung,2024,43. Pendapatan Lainnya,Anggaran,51041351735.0
Provinsi Lampung,Provinsi Lampung,2024,43. Pendapatan Lainnya,Realisasi,27642526888.0
Provinsi Lampung,Provinsi Lampung,2024,43. Pendapatan Lainnya,Anggaran,51041351735.0
Provinsi Lampung,Provinsi Lampung,2024,43. Pendapatan Lainnya,Realisasi,27642526888.0
Provinsi Lampung,Provinsi Lampung,2024,43. Pendapatan Lainnya,Anggaran,51041351735.0
Provinsi Lampung,Provinsi Lampung,2024,43. Pendapatan Lainnya,Realisasi,27642526888.0
Provinsi Lampung,Provinsi Lampung,2024,51. Belanja Pegawai,Anggaran,2501009958952.2
Provinsi Lampung,Provinsi Lampung,2024,51. Belanja Pegawai,Realisasi,1894996258482.0
Provinsi Lampung,Provinsi Lampung,2024,51. Belanja Pegawai,Anggaran,2501009958952.2
Provinsi Lampung,Provinsi Lampung,2024,51. Belanja Pegawai,Realisasi,1894996258482.0
Provinsi Lampung,Provinsi Lampung,2024,51. Belanja Pegawai,Anggaran,2501009958952.2
Provinsi Lampung,Provinsi Lampung,2024,51. Belanja Pegawai,Realisasi,1894996258482.0
Provinsi Lampung,Provinsi Lampung,2024,52. Belanja Barang dan Jasa,Anggaran,2011908858947.3
Provinsi Lampung,Provinsi Lampung,2024,52. Belanja Barang dan Jasa,Realisasi,1320080784798.1
Provinsi Lampung,Provinsi Lampung,2024,52. Belanja Barang dan Jasa,Anggaran,2011908858947.3
Provinsi Lampung,Provinsi Lampung,2024,52. Belanja Barang dan Jasa,Realisasi,1320080784798.1
Provinsi Lampung,Provinsi Lampung,2024,52. Belanja Barang dan Jasa,Anggaran,2011908858947.3
Provinsi Lampung,Provinsi Lampung,2024,52. Belanja Barang dan Jasa,Realisasi,1320080784798.1
