namapemda,provinsi,tahun,level2,level3,jenis,nilai
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,218089526000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,174471620800
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1020542026000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1020542026000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,27902502000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,27902502000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,7427660000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,7427660000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,117374632000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,117374632000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,45180832000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,41650092990
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,23217182000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,23217182000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,3667000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,250775393000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,250775393000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,118518226000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,118518226000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,3762344000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,3762344000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,9236603000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,9236603000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Anggaran,437798000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Realisasi,437798000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,956226000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,956226000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,7461541000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,7461541000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,2726219654000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,2726219654000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Minyak Bumi 15%,Anggaran,774976000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Bagi Hasil,DBH SDA Minyak Bumi 15%,Realisasi,774976000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,14745157000
Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,11590618500
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,267896143000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,191085163899
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,3500000000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,3500000000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,3284612000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,3284612000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,174427660000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,174180282076
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,900513000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,900513000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,342000000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,342000000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,2741602000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,2741602000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,2631750000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,2105400000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Anggaran,3562392000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Realisasi,2849913600
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,171850340000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,137480272000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1257267551000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1257267551000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,32529651000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,32529651000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,66844314000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,66844314000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,163447068000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,163447068000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,43187560000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,53019842000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,53019842000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,43000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,161145446000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,161145446000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,67269640000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,67269640000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,1011654000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,1011654000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,247164381000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,247164381000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Anggaran,2288495000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Realisasi,2288495000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,23817720000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,23817720000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,14926412000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,14926412000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,1379896399000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,1379896399000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,11042153000
Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,5521076500
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,215371296000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,152269914961
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,3800000000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,3800000000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,3242798000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,3242798000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,306498450000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,301957612554
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,531114000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,265557000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,520000000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,520000000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,2663271000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,1331635500
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,3362559000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,2690047200
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Anggaran,1711421000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Realisasi,1369136800
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,204413748000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,163530998400
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,838202716000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,768352486000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,12658831000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,12658831000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,63970630000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,63970630000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,127887176000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,82336179878
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,38337604000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,38337604000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,4046000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,347635118000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,67185760945
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,292460818000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,6901998000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Gas Bumi 30%,Anggaran,217747889000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Gas Bumi 30%,Realisasi,217747889000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,190932337000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,190932337000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Anggaran,2571599000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Kehutanan - IIUPH,Realisasi,2571599000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,20560451000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,20560451000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,21038415000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,21038415000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,4951292827000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,4951292827000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Minyak Bumi 15%,Anggaran,72225345000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Bagi Hasil,DBH SDA Minyak Bumi 15%,Realisasi,72225345000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,26831941000
Provinsi Kalimantan Timur,Provinsi Kalimantan Timur,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,2665740500
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,132379441000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,92654447006
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,2256774000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,2256774000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,60618180000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,60208450263
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,901431000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,901431000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,520000000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,520000000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,2590226000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,2590226000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,1258500000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,1006800000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Anggaran,547382000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Realisasi,437905600
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,47408947000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,37927157600
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,919640493000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,919640493000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,10303350000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,10303350000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,105232136000
Provinsi Kalimantan Utara,Provinsi Kalimantan Utara,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,105232136000
